ID,Descripción,Fecha de verificación,Próxima Verificación,Calendario de Verificacion,Estado,Método de verificación,Error-,Error+,Resolución+,Resolución-,Patrón,ID patrón,Usuario,Linea del cliente,Formato,Status,,Fuera de Calibración,,Periodo
DUM-1134,10024 Orificio tapado 4,24/02/2021,25/08/2021,05/08/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BRO-10024-000,NA,Calibración Aceptada,FLOME,,1,182.00
DUM-1133,10024 Orificio tapado 3,24/02/2021,25/08/2021,05/08/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BRO-10024-000,NA,Calibración Aceptada,FLOME,,1,182.00
DUM-1132,10024 Orificio tapado 2 Y 3,24/02/2021,25/08/2021,05/08/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BRO-10024-000,NA,Calibración Aceptada,FLOME,,1,182.00
DUM-1131,10024 Terminal Expuesta,24/02/2021,25/08/2021,05/08/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BRO-10024-000,NA,Calibración Aceptada,FLOME,,1,182.00
DUM-1038,9917 TP Pin6 conector (X+),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1032,9917 TP Pin6 conector (X-),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1026,9917 TP Pin6 body (X+),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1020,9917 TP Pin6 body (X-),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1037,9917 TP Pin5 conector (X+),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1031,9917 TP Pin5 conector (X-),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1040,9917 TP Pin5 body (Y-),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1025,9917 TP Pin5 body (X+),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1019,9917 TP Pin5 body (X-),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1041,9917 TP Pin4 conector (Y+),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1036,9917 TP Pin4 conector (X+),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1030,9917 TP Pin4 conector (X-),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1024,9917 TP Pin4 body (X+),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1018,9917 TP Pin4 body (X-),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1042,9917 TP Pin3 conector (Y-),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1035,9917 TP Pin3 conector (X+),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1029,9917 TP Pin3 conector (X-),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1039,9917 TP Pin3 body (Y+),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1023,9917 TP Pin3 body (X+),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1017,9917 TP Pin3 body (X-),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1034,9917 TP Pin2 conector (X+),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1028,9917 TP Pin2 conector (X-),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1022,9917 TP Pin2 body (X+),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1016,9917 TP Pin2 body (X-),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1033,9917 TP Pin1 conector (X+),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1027,9917 TP Pin1 conector (X-),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1021,9917 TP Pin1 Body (X+),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1015,9917 TP Pin1 Body (X-),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1043,9917 Pieza OK (TP),09/07/2021,09/01/2022,30/12/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1006,9917 Pieza Ok,22/05/2021,21/11/2021,11/11/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1007,9917 Corto en terminal Pin 5-6,22/05/2021,21/11/2021,11/11/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1009,9917 Corto en terminal Pin 3-4,22/05/2021,21/11/2021,11/11/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1010,9917 Corto en terminal Pin 2-3,22/05/2021,21/11/2021,11/11/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1011,9917 Corto en terminal Pin 1-2,22/05/2021,21/11/2021,11/11/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1012,9917 Corto en pines,22/05/2021,21/11/2021,11/11/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1008, 9917 Corto en terminal Pin 4-5,22/05/2021,21/11/2021,11/11/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,BOS-9917-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1166,9307 Pza Ok TP,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1165,9307 Pin8D TP .591,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1164,9307 Pin8C TP .58,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1163,9307 Pin8B TP .581,23/03/2021,22/09/2021,02/09/2021,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Baja,,,1,183.00
DUM-1162,9307 Pin8A TP .664,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1161,9307 Pin7D TP .640,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1160,9307 Pin7C TP .567,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1159,9307 Pin7B TP .758,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1158,9307 Pin7A TP .535,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1157,9307 Pin6D TP .608,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1156,9307 Pin6C TP .615,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1155,9307 Pin6B TP .705,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1154,9307 Pin6A TP .546,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1153,9307 Pin5D TP .584,23/03/2021,23/09/2021,03/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1152,9307 Pin5C TP .624,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1151,9307 Pin5B TP .708,23/03/2021,22/09/2021,02/09/2021,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Baja,,,1,183.00
DUM-1150,9307 Pin5A TP .780,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1149,9307 Pin4D TP .585,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1148,9307 Pin4C TP .626,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1147,9307 Pin4B TP .559,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1146,9307 Pin4A TP .762,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1145,9307 Pin3D TP .760,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1144,9307 Pin3C TP .716,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1143,9307 Pin3A TP .696,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1142,9307 Pin2D TP .698,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1141,9307 Pin2B TP .719,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1140,9307 Pin2A TP .544,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1139,9307 Pin1D TP .641,23/03/2021,22/09/2021,02/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1138,9307 Pin1C TP .553,23/03/2021,23/09/2021,03/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-1137,9307 Pin1B TP .755,23/03/2021,23/09/2021,03/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,,,1,184.00
DUM-1136,9307 Pin1A TP .778,23/03/2021,23/09/2021,03/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9307-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-309,9304 TP Pza OK,11/03/2021,11/09/2021,01/09/2021,Activo,INTERNO,NA,GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-308,9304 TP Pin7D .8917,11/03/2021,11/09/2021,01/09/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-207,9304 TP Pin7C  .9899,11/03/2021,11/09/2021,01/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-206,9304 TP Pin7B  .8780,11/03/2021,11/09/2021,01/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,,,1,184.00
DUM-205,9304 TP Pin7A  .7327,11/03/2021,11/09/2021,01/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-204,9304 TP Pin6D .6971 ,11/03/2021,11/09/2021,01/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-203,9304 TP Pin6C .6835,11/03/2021,11/09/2021,01/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-202,9304 TP Pin6B  .9649,11/03/2021,11/09/2021,01/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-201,9304 TP Pin6A  .5303,11/03/2021,11/09/2021,01/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-200,9304 TP Pin5D  .6148,11/03/2021,11/09/2021,01/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-199,9304 TP Pin5C  .8856 ,11/03/2021,11/09/2021,01/09/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,,,1,184.00
DUM-198,9304 TP Pin5B  .7999,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-197,9304 TP Pin5A  .8149,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,,,1,183.00
DUM-196,9304 TP Pin4D  .4322,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-195,9304 TP Pin4C  .7869,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,,,1,183.00
DUM-194,9304 TP Pin4B .7814,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-193,9304 TP Pin4A .7814,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-192,9304 TP Pin3D  .5601,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,,,1,183.00
DUM-105,9304 TP Pin 3C  .6128,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-104,9304 TP Pin 3B 1.2157 ,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-103,9304 TP Pin 3A  .5701,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-102,9304 TP Pin 2D  .4672,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-101,9304 TP Pin 2C 1.0692,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-100,9304 TP Pin 2B  .5829,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-099,9304 TP Pin 2A  .6518,11/03/2021,11/09/2021,01/09/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-098,9304 TP Pin 1D .6082,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-097,9304 TP Pin 1C  .7454,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-096,9304 TP Pin 1B  .6637,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-095,9304 TP Pin 1A  .6141,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-316,9304 Pin7 Corto 9.36,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-315,9304 Pin6 Corto 9.20,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-314,9304 Pin5 Corto 9.47,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-313,9304 Pin4 Corto 9.38,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-312,9304 Pin3 Corto 9.26,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-311,9304 Pin2 Corto 9.17,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-310,9304 Pin1 Corto 9.16,11/03/2021,10/09/2021,31/08/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,BOS-9304-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1130,Pieza OK,11/02/2021,13/08/2021,24/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9224-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1119,Inserto invertido 4,11/02/2021,13/08/2021,24/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9224-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1118,Inserto invertido 3,11/02/2021,13/08/2021,24/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9224-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1117,Inserto invertido 2,11/02/2021,13/08/2021,24/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9224-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1116,Inserto invertido 1,11/02/2021,13/08/2021,29/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9224-000,NA,Calibración Aceptada,,,1,183.00
DUM-1127,Inserto Desfasado 4,11/02/2021,13/08/2021,24/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9224-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1126,Inserto Desfasado 3,11/02/2021,13/08/2021,24/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9224-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1125,Inserto Desfasado 2,11/02/2021,13/08/2021,24/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9224-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1124,Inserto Desfasado 1,11/02/2021,13/08/2021,24/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9224-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1123,Inserto Alto4,11/02/2021,13/08/2021,24/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9224-000,NA,Calibración Aceptada,,,1,183.00
DUM-1122,Inserto Alto3,11/02/2021,13/08/2021,24/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9224-000,NA,Calibración Aceptada,,,1,183.00
DUM-1121,Inserto Alto2,11/02/2021,13/08/2021,24/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9224-000,NA,Calibración Aceptada,,,1,183.00
DUM-1120,Inserto Alto1,11/02/2021,13/08/2021,24/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9224-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1114,Falta Inserto 4,11/02/2021,13/08/2021,29/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BOS-9224-000,NA,Calibración Aceptada,FLOME,,1,183.00
